Sample,Taxa,relabs,Metabollic group,Notes,Source
FOV-ROV14-BS02 phyloFlash,Archaea;Euryarchaeota;Methanopyri;Methanopyrales,0.01366475516425419,Methanogenic,Most thermophillic methanogen charactherised so far. Can survive temperatures as high as 110 C ,"Oren, ""The Family Methanopyraceae"".,in: The prokaryotes 2019, p. 247-252"
FOV-ROV14-BS02 phyloFlash,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales,0.01174614679485813,Chemoorganotroph,"Interestingly, one of the only organisms that do not have single strand binding proteins, which presumably have been displaced duriv evolutiuon by more thermostable double-strand-binding proteins. Also might have some intresting C-fixing pathways","Jay et al., The distribution, diversity and function of predominant Thermoproteales in high-temperature environments of Yellowstone National Park., 2016,  doi:10.1111/1462-2920.13366"
FOV-ROV14-BS02 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Ectothiorhodospirales,0.01108529280095504,Contam?,Purple sulphur bacteria with photsynthetic capacities,"Ohren A., The Family Ectothiorhodospiraceae., 2014., In: The Prokaryotes., https://doi.org/10.1007/978-3-642-38922-1_248"
FOV-ROV14-BS02 phyloFlash,Bacteria;Chloroflexi;Anaerolineae;SBR1031,0.0107868426101601,Fermentative,"Is hypothesised to be anaerobic fermentative, but some suggest it could be innvolved in syntrophic methanogensis","1) Xia et al., Cellular adhesiveness and cellulolytic capacity in Anaerolineae revealed by omics-based genome interpretation, 2016; 
https://doi.org/10.1186/s13068-016-0524-z"
FOV-ROV14-BS02 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,0.01057366390244942,Fermentative,Generally non-oxygen sensitive and range in the high psychro- to mesophillic range,"Reichenbach 2006, in: The Prokaryotes, https://doi.org/10.1007/0-387-30747-8_20 "
FOV-ROV14-BS02 phyloFlash,Bacteria;Aquificota;Desulfurobacteriia;Desulfurobacteriales,0.01048839241936515,SRB,,Thoetkiattikul 2017 
FOV-ROV14-BS02 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Chitinophagales,0.01018994222857021,Chemoorganotroph,"generally aerobic, diverse group of chemoorganotrophs, similar to flavobacteriales but more diverse in their metabolic targets",Brock 530
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales,0.1002352605689028,SHO,Diverse order including aerobes allthough some have been observed in deap sea sediments (1-2). The likely culprit is sulphide reducing,"1) Garrity et al., Thiotrichales ord. nov†., 2015., https://doi.org/10.1002/9781118960608.obm00103
2) Brock P 649"
FOV-ROV14-R01 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,0.07492692664147715,Chemoorganotroph,"Meso to psycrophillic, generally chemoorganotrophs",Brock p 529-530
FOV-ROV14-R01 phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.0603835460183931,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.05204248948456548,,Too diverse to draw any conclusion,
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Zetaproteobacteria;Mariprofundales,0.0453411278249091,FO,Run-o-the-mill iron oxidisers found in some hydrothermal systems,"Emerson., A novel lineage of proteobacteria involved in formation of marine fe-oxidizing microbial mat communities. 2007, https://doi.org/10.1371/journal.pone.0000667"
FOV-ROV14-R01 phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.03828331075782419,,Too diverse to draw any conclusion,
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales,0.0360019961502816,MO,"Type I methanotrophs, (1) dominent where methane is limiting and copper/nitrate levels are high. Can be both mesophilic to thermophilic (2)","1) Hanson & Hanson, Methanotrophic bacteria, 1996

2) Orata et al., Phylogenomic Analysis of the Gammaproteobacterial Methanotrophs (Order Methylococcales) Calls for the Reclassification of Members at the Genus and Species Levels, 2018
https://doi.org/10.3389/fmicb.2018.03162"
FOV-ROV14-R01 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.03578812290582448,Other,,
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.03443359235759606,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV14-R01 phyloFlash,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales,0.02587866257931133,SHO (?),Generally sulphide oxidising and are often observed in anoxic-oxic transition zones. Maybe do KEGG analysis of campylobacterales bins? Difference between Loke/FOV metabolisms?,1)Brock p. 514
FOV-ROV14-R01 phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales,0.01939117416411207,NRB ,Chemoorganotroph observed to grown on d-xylose under anaerobic conditions,"1) Fukunaga., Phycisphaerales†, In: Bergeyæs Manual of systematics of Archaea and Bacteria, 2019, https://doi.org/10.1002/9781118960608.obm00142"
FOV-ROV14-R01 phyloFlash,Bacteria;Patescibacteria;Parcubacteria;Candidatus Kaiserbacteria,0.01825051686034077,Fermentative? (Parsitic),Little is known in detail about it as it was described relatively recently ,"Vigneron et al 2020, Ultra-small and abundant: Candidate phyla radiation bacteria are potential catalysts of carbon transformation in a thermokarst lake ecosystem, https://doi.org/10.1002/lol2.10132"
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales,0.016254366578741,Too diverse to draw any conclusion,"Depending on species coul either be acetic acid bacteria or photosynthetic purple-non sulphur bacteria, could also be chemolitho/heterotrophiv","Garrity et al., Rhodospirillales, in Bergey's Manual of Systematics of Archea and Bacteria, 2015 https://doi.org/10.1002/9781118960608.obm00073"
FOV-ROV14-R01 phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;CCM11a,0.01461467170456976,SRB / Fermentative,"Purely hypothesised so far, has not been well characterised to my knowledge. Lise Øvreås was one of the princiipial investigators so maybe ask what its all about?","Storesund and Øvreås., Diversity of Planctomycetes in iron-hydroxide deposits from the Arctic Mid Ocean Ridge (AMOR) and description of Bythopirellula goksoyri gen. nov., sp. nov., a novel Planctomycete from deep sea iron-hydroxide deposits., 2013., DOI: 10.1007/s10482-013-0019-x"
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales,0.01326014115634134,,Too diverse to draw any conclusion,Brock p 509
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;(Alphaproteobacteria),0.01247593925999857,,,
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales,0.01119269979325586,NRB ,Nitrate reducers that eat steroids ,"Fahrbach et al., Steroidobacter denitrificans gen. nov., sp. nov., a steroidal hormone-degrading gammaproteobacterium, 2008 DOI: 10.1099/ijs.0.65342-0"
FOV-ROV14-R01 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.01090753546731304,Too diverse to draw any conclusion,"Some are fermentative, some are H2S producing, some are Mn and Fe Oxidising. Generally psychrophillic ","Moyer et al., Psychrophiles and Psychrotrophs, In: Reference Module in Life Sciences 2017, https://doi.org/10.1016/B978-0-12-809633-8.02282-2"
FOV-ROV14-R01 phyloFlash,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales,0.01019462465245598,Fermentative / heterotroph,"Supposedly an anerobic transitor, acting as the intermediary between aerobes (by eating them or their byproducts) and providing H2 and acetate syntrophically to Anaerobes)","1) Liu et al., Insights into the ecology, evolution, and metabolism of the widespread Woesearchaeotal lineages, 2018
https://doi.org/10.1186/s40168-018-0488-2
"
FOV-ROV14-R02 phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.2597183776627753,,Too diverse to draw any conclusion,
FOV-ROV14-R02 phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.08072571909977133,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV14-R02 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.05829522204838127,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV14-R02 phyloFlash,Bacteria;Gemmatimonadota;PAUC43f marine benthic group;uncultured bacterium,0.05060777470213022,Unknown,"Often reported, doesn't appear to be well understood","1) Chen et al ., Diversity, Biogeography, and Biodegradation Potential of Actinobacteria in the Deep-Sea Sediments along the Southwest Indian Ridge , 2016,  https://doi.org/10.3389/fmicb.2016.01340 "
FOV-ROV14-R02 phyloFlash,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,0.03478156216151161,Contam?,Why would there be phototrophs?,
FOV-ROV14-R02 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.02822240943555181,Other,,
FOV-ROV14-R02 phyloFlash,Eukaryota;SAR;Stramenopiles;Ochrophyta,0.02543928270550006,Contam?,Could be diatoms but are generally photsoynthetic,
FOV-ROV14-R02 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,0.02467204236370201,Chemoorganotroph,"Meso to psycrophillic, generally chemoorganotrophs",Brock p 529-530
FOV-ROV14-R02 phyloFlash,Bacteria;Chloroflexi;Dehalococcoidia;S085,0.02271633168853051,SHO,Interesting classs due to its ability to grow only on heavilly halogenated organic compounds (1). Generally accepted to be Hydrogen oxidising,"1) Maymo-Gatell et al., Isolation of a Bacterium That Reductively Dechlorinates Tetrachloroethene to Ethene., 1997, DOI: 10.1126/science.276.5318.1568
2) Nijenhuis and Zinder., Characterization of hydrogenase and reductive dehalogenase activities of Dehalococcoides ethenogenes strain 195, 2005  DOI: 10.1128/AEM.71.3.1664-1667.2005"
FOV-ROV14-R02 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,0.01245637260801541,Chemoorganotroph,Diverse group of generally aerobic chemoorganotrophs ,"Goodfellow, M. and Jones, Corynebacteriales ord. nov.† ., https://doi.org/10.1002/9781118960608.obm00009 2015"
FOV-ROV14-R02 phyloFlash,Bacteria;Firmicutes;Bacilli;Lactobacillales,0.01242628475147431,Fermentative,Diverse group of acid resistant carbohydrate fermenting bacteria with lactic acid as an end product,Brock 
FOV-ROV14-R02 phyloFlash,Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales,0.01167408833794681,Too diverse to draw any conclusion,"Or more accurately, they are believed to be individually metabolicly capable to survive on a variety of nutrientes, although they are generally aerobic","1) DeBuyn et al., Global biogeography and quantitative seasonal dynamics of Gemmatimonadetes in soil. 2011, 10.1128/AEM.05005-11
2) Zhang et al 2003"
FOV-ROV14-R02 phyloFlash,Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium,0.0114634733421591,Unknown,"Comes from diverse environments (from uranium waste to fresh water) that appears to have some capacity to slavage cobinamide (Vitamin B derivative?) (1) It has also been shown to be correlated with increased concentrations of iron and aluminium in solution (2). Allthough most closely related to dehaloccadia, it's metabolism does not appear to have been characterised","1) Merhshad,  Hidden in plain sight—highly abundant and diverse planktonic freshwater Chloroflexi,  2018,  https://doi.org/10.1186/s40168-018-0563-8
2) Wegner and Liseack, Unexpected Dominance of Elusive Acidobacteria in Early Industrial Soft Coal Slags 2017, https://doi.org/10.3389/fmicb.2017.01023"
FOV-ROV14-R02 phyloFlash,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,0.0107714526417138,Unknown,"Closely related to chlamhydia and could be parasites of nematodes, although the opituales class remains poorly understood and is observed in diverse environments","Rast et al., Three Novel Species with Peptidoglycan Cell Walls form the New Genus Lacunisphaera gen. nov. in the Family Opitutaceae of the Verrucomicrobial Subdivision 4., 2017,  https://doi.org/10.3389/fmicb.2017.00202"
FOV-ROV14-R02 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade,0.0107413647851727,Contam?,Largest group of plankton in the ocean(1) could be present in the water column,"Giovannonni, S.  SAR11 Bacteria: The Most Abundant Plankton in the Oceans 2017, https://doi.org/10.1146/annurev-marine-010814-015934"
FOV-ROV14-R02 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;(Gammaproteobacteria),0.0104705740763028,,Too diverse to draw any conclusion,
FOV-ROV14-R03 phyloFlash,Archaea;Euryarchaeota;Methanococci;Methanococcales,0.3130417172944512,Methanogenic,"Strict anaerobes generally mesophiles but extremophiles (in almost every direction; psychro, thermo, h.thermo, acido, and halo exist",Brock 548-549
FOV-ROV14-R03 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales,0.08112596192790604,Chemoorganotroph,"Meso to psycrophillic, generally chemoorganotrophs",Brock p 529-530
FOV-ROV14-R03 phyloFlash,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,0.06759821790198461,Contam?,Why would there be phototrophs?,
FOV-ROV14-R03 phyloFlash,Eukaryota;SAR;Stramenopiles;Ochrophyta,0.06557310652085865,Contam?,Could be diatoms but are generally photsoynthetic,
FOV-ROV14-R03 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.05313892264074524,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV14-R03 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade,0.03122721749696233,Contam?,Largest group of plankton in the ocean(1) could be present in the water column,"Giovannonni, S.  SAR11 Bacteria: The Most Abundant Plankton in the Oceans 2017, https://doi.org/10.1146/annurev-marine-010814-015934"
FOV-ROV14-R03 phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.02535439449169704,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV14-R03 phyloFlash,Eukaryota;SAR;Alveolata;Dinoflagellata,0.02430133657351154,Contam?,Cold ocean (and sometimes freshwater) phytoplankton,"Encyclopaedia Britannica, 2017"
FOV-ROV14-R03 phyloFlash,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales,0.01842851356824625,Unknown,"Closely related to chlamhydia and could be parasites of nematodes, although the opituales class remains poorly understood and is observed in diverse environments","Rast et al., Three Novel Species with Peptidoglycan Cell Walls form the New Genus Lacunisphaera gen. nov. in the Family Opitutaceae of the Verrucomicrobial Subdivision 4., 2017,  https://doi.org/10.3389/fmicb.2017.00202"
FOV-ROV14-R03 phyloFlash,Eukaryota;SAR;Alveolata;Protalveolata,0.01652490886998785,Contam?,See above,
FOV-ROV14-R03 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales,0.01551235317942487,Too diverse to draw any conclusion,"Some are fermentative, some are H2S producing, some are Mn and Fe Oxidising. Generally psychrophillic ","Moyer et al., Psychrophiles and Psychrotrophs, In: Reference Module in Life Sciences 2017, https://doi.org/10.1016/B978-0-12-809633-8.02282-2"
FOV-ROV14-R03 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.0130417172944512,Other,,
FOV-ROV14-R03 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;SAR86 clade,0.0117861482381531,Contam?,Surface heterotroph,"Hoarfrost et al., Global ecotypes in the ubiquitous marine clade SAR86 2020., https://doi.org/10.1038/s41396-019-0516-7"
FOV-ROV14-R03 phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.0117861482381531,,Too diverse to draw any conclusion,
FOV-ROV14-R03 phyloFlash,Bacteria;Bacteroidota;Bacteroidia;Cytophagales,0.01134062373430539,Fermentative,Generally non-oxygen sensitive and range in the high psychro- to mesophillic range,"Reichenbach 2006, in: The Prokaryotes, https://doi.org/10.1007/0-387-30747-8_20 "
FOV-ROV14-R03 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales,0.01117861482381531,Chemoorganotroph,"Broad gorup of mesophilic, aerobic and chemoorgantrophic organisms, many of which are oligotrophic","Spring et al, A taxonomic framework for emerging groups of ecologically important marine gammaproteobacteria based on the reconstruction of evolutionary relationships using genome-scale data, 2015, https://doi.org/10.3389/fmicb.2015.00281"
FOV-ROV14-R03 phyloFlash,Archaea;Crenarchaeota;Thermoprotei;Thermoproteales,0.01097610368570271,Chemoorganotroph,"Interestingly, one of the only organisms that do not have single strand binding proteins, which presumably have been displaced duriv evolutiuon by more thermostable double-strand-binding proteins. Also might have some intresting C-fixing pathways","Jay et al., The distribution, diversity and function of predominant Thermoproteales in high-temperature environments of Yellowstone National Park., 2016,  doi:10.1111/1462-2920.13366"
FOV-ROV14-R04 phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.1957387313455518,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV14-R04 phyloFlash,Bacteria;Gemmatimonadota;PAUC43f marine benthic group;uncultured bacterium,0.1444940883255828,Unknown,"Often reported, doesn't appear to be well understood","1) Chen et al ., Diversity, Biogeography, and Biodegradation Potential of Actinobacteria in the Deep-Sea Sediments along the Southwest Indian Ridge , 2016,  https://doi.org/10.3389/fmicb.2016.01340 "
FOV-ROV14-R04 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.07613750341934895,Other,,
FOV-ROV14-R04 phyloFlash,Bacteria;Chloroflexi;Dehalococcoidia;S085,0.05856964833895626,SHO,Interesting classs due to its ability to grow only on heavilly halogenated organic compounds (1). Generally accepted to be Hydrogen oxidising,"1) Maymo-Gatell et al., Isolation of a Bacterium That Reductively Dechlorinates Tetrachloroethene to Ethene., 1997, DOI: 10.1126/science.276.5318.1568
2) Nijenhuis and Zinder., Characterization of hydrogenase and reductive dehalogenase activities of Dehalococcoides ethenogenes strain 195, 2005  DOI: 10.1128/AEM.71.3.1664-1667.2005"
FOV-ROV14-R04 phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.04556092519984195,,Too diverse to draw any conclusion,
FOV-ROV14-R04 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;(Alphaproteobacteria),0.03508252028813714,,,
FOV-ROV14-R04 phyloFlash,Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade,0.0226056958755053,Unknown,,
FOV-ROV14-R04 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,0.01932312087778487,Contam?,Generally anaerobic faculative parasites that are named due to their abnormal ability to synthesise propionic acid,Brock? 
FOV-ROV14-R04 phyloFlash,Bacteria;Planctomycetota;Phycisphaerae;C86,0.01882161636424425,NRB ,Chemoorganotroph observed to grown on d-xylose under anaerobic conditions,"Fukunaga et al., Phycisphaera mikurensis gen. nov., sp. nov., isolated from a marine alga, and proposal of Phycisphaeraceae fam. nov., Phycisphaerales ord. nov. and Phycisphaerae classis nov. in the phylum Planctomycetes, 2009, https://doi.org/10.2323/jgam.55.267"
FOV-ROV14-R04 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales,0.01787939576304672,Unknown,"Poorly charactersied (as of 2021), allthough some are believed to consume acetate with denitrificaton, although to date, no MAG has been able to be constructed with complete dentrification capacity","1) Rubin-Blum et al, Diversity, activity and abundance of benthic microbes in the southeastern Mediterranean Sea: A baseline for monitoring, 2021. BIOARXIV
2) Wang et al, Nitrogen removal as nitrous oxide for energy recovery: Increased process stability and high nitrous yields at short hydraulic residence times, 2020, https://doi.org/10.1016/j.watres.2020.115575"
FOV-ROV14-R04 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Kiloniellales,0.0164280720950731,NRB / Aerob,"Pretty standard marine bacteria, mesophilic, and believed to be mostly aerobic although they may have capacity to reduce nitrate","Imhof et al, The order Kiloniellales, 2014, 
https://link.springer.com/referenceworkentry/10.1007%2F978-3-642-30197-1_301"
FOV-ROV14-R04 phyloFlash,Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales,0.01570620953770402,Too diverse to draw any conclusion,"Or more accurately, they are believed to be individually metabolicly capable to survive on a variety of nutrientes, although they are generally aerobic","1) DeBuyn et al., Global biogeography and quantitative seasonal dynamics of Gemmatimonadetes in soil. 2011, 10.1128/AEM.05005-11
2) Zhang et al 2003"
FOV-ROV14-R04 phyloFlash,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales,0.01559982979240753,Too diverse to draw any conclusion,Generally nitrogen fixating bacteria where some have been associated with arscenic rich shallow hydrothermal vents before,"Coneye T, The Family Burkholderiaceae in: The Prokaryotes, 2013., https://doi.org/10.1007/978-3-642-30197-1_239"
FOV-ROV14-R04 phyloFlash,Bacteria;Myxococcota;bacteriap25;uncultured bacterium,0.01529588766298897,Unknown,"As far as I can tell, this order has been identified in a diverse set of places from salmon gowing facilities, (1), to tissue studies related to diseasses in corals (2), but I haven't been able to find any characterisation of it. The earliest reference to it I could find was in 2010, although I do not think Sánchez-España et al were the first to report it","Sánchez-España et al, Adaptation of Coccomyxa sp. to extremely low light
conditions causes deep chlorophyll and oxygen
maxima in acidic pit lakes, 2010"
FOV-ROV14-R04 phyloFlash,Bacteria;Planctomycetota;Planctomycetes;Pirellulales,0.01460441931856175,Fermentative,Ubiquitous aquatic bacteria that thrive in micro- to anoxic environments,"Dedysh and Ivanova, Planctomycetes in boreal and subarctic wetlands: diversity patterns and potential ecological functions,  2019. https://doi.org/10.1093/femsec/fiy227"
FOV-ROV14-R04 phyloFlash,Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales,0.01338865080088751,Contam?,Only found in photic zones and surface waters and are hypothesised to be universallyb aerobic photoheterotrophs,"Lopez-Perez et al., Genomes of the "" Candidatus Actinomarinales"" Order: Highly Streamlined Marine Epipelagic Actinobacteria, 2020, DOI: 10.1128/mSystems.01041-20"
FOV-ROV14-R04 phyloFlash,Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales,0.01278076654205039,Fermentative / heterotroph,"Supposedly an anerobic transitor, acting as the intermediary between aerobes (by eating them or their byproducts) and providing H2 and acetate syntrophically to Anaerobes)","1) Liu et al., Insights into the ecology, evolution, and metabolism of the widespread Woesearchaeotal lineages, 2018
https://doi.org/10.1186/s40168-018-0488-2
"
FOV-ROV14-R04 phyloFlash,Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium,0.01228686058174524,Unknown,"Comes from diverse environments (from uranium waste to fresh water) that appears to have some capacity to slavage cobinamide (Vitamin B derivative?) (1) It has also been shown to be correlated with increased concentrations of iron and aluminium in solution (2). Allthough most closely related to dehaloccadia, it's metabolism does not appear to have been characterised","1) Merhshad,  Hidden in plain sight—highly abundant and diverse planktonic freshwater Chloroflexi,  2018,  https://doi.org/10.1186/s40168-018-0563-8
2) Wegner and Liseack, Unexpected Dominance of Elusive Acidobacteria in Early Industrial Soft Coal Slags 2017, https://doi.org/10.3389/fmicb.2017.01023"
FOV-ROV14-R04 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales,0.01162578645025987,Aerobic Heterotroph,Diverse group generally observed to be aerobic heterotrophs surivivng of sugats,Brock? 
FOV-ROV14-R04 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales,0.01083553691377162,Chemoorganotroph,Diverse group of generally aerobic chemoorganotrophs ,"Goodfellow, M. and Jones, Corynebacteriales ord. nov.† ., https://doi.org/10.1002/9781118960608.obm00009 2015"
FOV-ROV14-R04 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;Kordiimonadales,0.01046320780523388,Aerobic Heterotroph,"Mesophilic familly of hetertrophs which are strictly aerobic, allthough there has been some speculation that they may be able to utlise nitrate reduction","Xu et al, The family Kordiimonadaceae, 2014
https://link.springer.com/referenceworkentry/10.1007%2F978-3-642-30197-1_261"
FOV-ROV14-R05 phyloFlash,Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales,0.1879982023322374,AO,Aerobic psychro-mesophile abundant in the worlds ocean.,"Konneke., Isolation of an autotrophic ammonia-oxidizing marine archaeon 2005., https://doi.org/10.1038/nature03911"
FOV-ROV14-R05 phyloFlash,Bacteria;Gemmatimonadota;PAUC43f marine benthic group;uncultured bacterium,0.1316082030418431,Unknown,"Often reported, doesn't appear to be well understood","1) Chen et al ., Diversity, Biogeography, and Biodegradation Potential of Actinobacteria in the Deep-Sea Sediments along the Southwest Indian Ridge , 2016,  https://doi.org/10.3389/fmicb.2016.01340 "
FOV-ROV14-R05 phyloFlash,Bacteria;(Bacteria);(Bacteria);(Bacteria),0.06542564514984507,Other,,
FOV-ROV14-R05 phyloFlash,Bacteria;Chloroflexi;Dehalococcoidia;S085,0.05613769504300999,SHO,Interesting classs due to its ability to grow only on heavilly halogenated organic compounds (1). Generally accepted to be Hydrogen oxidising,"1) Maymo-Gatell et al., Isolation of a Bacterium That Reductively Dechlorinates Tetrachloroethene to Ethene., 1997, DOI: 10.1126/science.276.5318.1568
2) Nijenhuis and Zinder., Characterization of hydrogenase and reductive dehalogenase activities of Dehalococcoides ethenogenes strain 195, 2005  DOI: 10.1128/AEM.71.3.1664-1667.2005"
FOV-ROV14-R05 phyloFlash,Eukaryota;Amorphea;Obazoa;Opisthokonta,0.04961720714967161,,Too diverse to draw any conclusion,
FOV-ROV14-R05 phyloFlash,Eukaryota;Archaeplastida;Chloroplastida;Charophyta,0.04175635294210406,Algea,Diverse group of marine algea believed to be the precursor for all land plants,"De Vries 2018, Plant evolution: landmarks on the path to terrestrial life, 2018"
FOV-ROV14-R05 phyloFlash,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales,0.03779044555353187,Contam?,Generally anaerobic faculative parasites that are named due to their abnormal ability to synthesise propionic acid,Brock? 
FOV-ROV14-R05 phyloFlash,Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales,0.03343031277842168,Too diverse to draw any conclusion,"Or more accurately, they are believed to be individually metabolicly capable to survive on a variety of nutrientes, although they are generally aerobic","1) DeBuyn et al., Global biogeography and quantitative seasonal dynamics of Gemmatimonadetes in soil. 2011, 10.1128/AEM.05005-11
2) Zhang et al 2003"
FOV-ROV14-R05 phyloFlash,Bacteria;Proteobacteria;Alphaproteobacteria;(Alphaproteobacteria),0.02918056311154213,,,
FOV-ROV14-R05 phyloFlash,Bacteria;Chloroflexi;JG30-KF-CM66;uncultured bacterium,0.02813980809108183,Unknown,"Comes from diverse environments (from uranium waste to fresh water) that appears to have some capacity to slavage cobinamide (Vitamin B derivative?) (1) It has also been shown to be correlated with increased concentrations of iron and aluminium in solution (2). Allthough most closely related to dehaloccadia, it's metabolism does not appear to have been characterised","1) Merhshad,  Hidden in plain sight—highly abundant and diverse planktonic freshwater Chloroflexi,  2018,  https://doi.org/10.1186/s40168-018-0563-8
2) Wegner and Liseack, Unexpected Dominance of Elusive Acidobacteria in Early Industrial Soft Coal Slags 2017, https://doi.org/10.3389/fmicb.2017.01023"
FOV-ROV14-R05 phyloFlash,Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast,0.02604252903469972,Contam?,Why would there be phototrophs?,
